Bitlis(Adilcevaz/Adilcevaz Bel.)-1477|15059.0|
Bitlis(Adilcevaz/Aydınlar Bel.)-1484|2264.0|
Bitlis(Ahlat/Ahlat Bel.)-1474|30004.0|
Bitlis(Ahlat/Ovakışla Bel.)-1483|4118.0|
Bitlis(Güroymak/Gölbaşı Bel.)-1482|4768.0|
Bitlis(Güroymak/Günkırı Bel.)-1481|4824.0|
Bitlis(Güroymak/Güroymak Bel.)-1471|29843.0|
Bitlis(Hizan/Hizan Bel.)-1475|13194.0|
Bitlis(Merkez/Bitlis Bel.)-1476|55959.0|
Bitlis(Merkez/Yolalan Bel.)-1485|2660.0|
Bitlis(Mutki/Kavakbaşı Bel.)-1479|2192.0|
Bitlis(Mutki/Mutki Bel.)-1473|2570.0|
Bitlis(Tatvan/Tatvan Bel.)-1472|85292.0|
Bolu(Dörtdivan/Dörtdivan Bel.)-1491|2734.0|
Bolu(Gerede/Gerede Bel.)-1492|24707.0|
Bolu(Göynük/Göynük Bel.)-1493|4574.0|
Bolu(Kıbrıscık/Kıbrıscık Bel.)-1494|1087.0|
Bolu(Mengen/Gökçesu Bel.)-1495|1797.0|
Bolu(Mengen/Mengen Bel.)-1487|5374.0|
Bolu(Merkez/Bolu Bel.)-1486|186038.0|
Bolu(Merkez/Karacasu Bel.)-1498|2495.0|
Bolu(Mudurnu/Mudurnu Bel.)-1489|5221.0|
Bolu(Mudurnu/Taşkesti Bel.)-1496|2262.0|
Bolu(Seben/Seben Bel.)-1488|2406.0|
Bolu(Yeniçağa/Yeniçağa Bel.)-1490|4368.0|
Burdur(Ağlasun/Ağlasun Bel.)-1506|3996.0|
Burdur(Altınyayla/Altınyayla Bel.)-1502|2955.0|
Burdur(Bucak/Bucak Bel.)-1501|48125.0|
Burdur(Bucak/Kızılkaya Bel.)-1521|2874.0|
Burdur(Bucak/Kocaaliler Bel.)-1519|1957.0|
Burdur(Çavdır/Çavdır Bel.)-1507|5259.0|
Burdur(Çavdır/Söğüt Bel.)-1510|3301.0|
Burdur(Çeltikçi/Çeltikçi Bel.)-1499|2479.0|
Burdur(Gölhisar/Gölhisar Bel.)-1508|17157.0|
Burdur(Gölhisar/Yusufça Bel.)-52991|2292.0|
Burdur(Karamanlı/Karamanlı Bel.)-1505|6109.0|
Burdur(Kemer/Kemer Bel.)-1509|1456.0|
Burdur(Merkez/Burdur Bel.)-1504|95807.0|
Burdur(Tefenni/Tefenni Bel.)-1503|6447.0|
Burdur(Yeşilova/Yeşilova Bel.)-1500|5159.0|
Bursa(Büyükorhan/Büyükorhan Bel.)-1544|10325.0|
Bursa(Gemlik/Gemlik Bel.)-1543|122171.0|
Bursa(Gürsu/Gürsu Bel.)-1542|103770.0|
Bursa(Harmancık/Harmancık Bel.)-1541|6334.0|
Bursa(İnegöl/İnegöl Bel.)-1540|299203.0|
Bursa(İznik/İznik Bel.)-1531|44988.0|
Bursa(Karacabey/Karacabey Bel.)-1539|85765.0|
Bursa(Keles/Keles Bel.)-1538|11321.0|
Bursa(Kestel/Kestel Bel.)-1537|75954.0|
Bursa(Mudanya/Mudanya Bel.)-1536|109964.0|
Bursa(Mustafakemalpaşa/Mustafakemalpaşa Bel.)-1535|103944.0|
Bursa(Nilüfer/Nilüfer Bel.)-1530|543934.0|
Bursa(Orhaneli/Orhaneli Bel.)-1534|19527.0|
Bursa(Orhangazi/Orhangazi Bel.)-1533|81862.0|
Bursa(Osmangazi/Osmangazi Bel.)-1546|885273.0|
Bursa(Yenişehir/Yenişehir Bel.)-1532|55745.0|
Bursa(Yıldırım/Yıldırım Bel.)-1545|654491.0|
Çanakkale(Ayvacık/Ayvacık Bel.)-1595|10172.0|
Çanakkale(Ayvacık/Küçükkuyu Bel.)-1612|10792.0|
Çanakkale(Bayramiç/Bayramiç Bel.)-1585|15879.0|
Çanakkale(Biga/Biga Bel.)-1584|59819.0|
Çanakkale(Biga/Gümüşçay Bel.)-1608|1974.0|
Çanakkale(Biga/Karabiga Bel.)-1607|3206.0|
Çanakkale(Bozcaada/Bozcaada Bel.)-1593|3243.0|
Çanakkale(Çan/Çan Bel.)-1592|30910.0|
Çanakkale(Çan/Terzialan Bel.)-1606|1775.0|
Çanakkale(Eceabat/Eceabat Bel.)-1588|5764.0|
Çanakkale(Ezine/Ezine Bel.)-1586|16825.0|
Çanakkale(Ezine/Geyikli Bel.)-1605|4005.0|
Çanakkale(Gelibolu/Evreşe Bel.)-1599|2082.0|
Çanakkale(Gelibolu/Gelibolu Bel.)-1589|32423.0|
Çanakkale(Gelibolu/Kavakköy Bel.)-1598|1365.0|
Çanakkale(Gökçeada/Gökçeada Bel.)-1591|7746.0|
Çanakkale(Lapseki/Çardak Bel.)-1600|4060.0|
Çanakkale(Lapseki/Lapseki Bel.)-1590|16193.0|
Çanakkale(Lapseki/Umurbey Bel.)-1601|2345.0|
Çanakkale(Merkez/Çanakkale Bel.)-1594|146125.0|
Çanakkale(Merkez/Kepez Bel.)-1617|36264.0|
Çanakkale(Yenice/Kalkım Bel.)-1603|2482.0|
Çanakkale(Yenice/Yenice Bel.)-1587|8164.0|
Çankırı(Atkaracalar/Atkaracalar Bel.)-1621|2404.0|
Çankırı(Atkaracalar/Çardaklı Bel.)-1646|1274.0|
Çankırı(Bayramören/Bayramören Bel.)-1624|637.0|
Çankırı(Çerkeş/Çerkeş Bel.)-1622|9159.0|
Çankırı(Çerkeş/Saçak Bel.)-1645|2137.0|
Çankırı(Eldivan/Eldivan Bel.)-1619|3486.0|
Çankırı(Ilgaz/Ilgaz Bel.)-1618|7763.0|
Çankırı(Kızılırmak/Kızılırmak Bel.)-1627|2265.0|
Çankırı(Korgun/Korgun Bel.)-1626|2111.0|
Çankırı(Kurşunlu/Kurşunlu Bel.)-1625|5759.0|
Çankırı(Merkez/Çankırı Bel.)-1628|88018.0|
Çankırı(Orta/Dodurga Bel.)-1638|2003.0|
Çankırı(Orta/Kalfat Bel.)-1636|2053.0|
Çankırı(Orta/Orta Bel.)-1623|2914.0|
Çankırı(Orta/Yaylakent Bel.)-1631|4514.0|
Çankırı(Şabanözü/Şabanözü Bel.)-1629|9336.0|
Çankırı(Yapraklı/Yapraklı Bel.)-1620|1848.0|
Çorum(Alaca/Alaca Bel.)-1650|18789.0|
Çorum(Bayat/Bayat Bel.)-1655|5538.0|
Çorum(Boğazkale/Boğazkale Bel.)-1651|2477.0|
Çorum(Dodurga/Dodurga Bel.)-1659|2613.0|
Çorum(İskilip/İskilip Bel.)-1656|16857.0|
Çorum(Kargı/Kargı Bel.)-1654|5485.0|
Çorum(Laçin/Laçin Bel.)-1652|1631.0|
Çorum(Mecitözü/Mecitözü Bel.)-1649|3998.0|
Çorum(Merkez/Çorum Bel.)-1658|259596.0|
Çorum(Merkez/Düvenci Bel.)-1686|1738.0|
Çorum(Oğuzlar/Oğuzlar Bel.)-1661|2828.0|
Çorum(Ortaköy/Aştavul Bel.)-1663|2473.0|
Çorum(Ortaköy/Ortaköy Bel.)-1660|2996.0|
Çorum(Osmancık/Osmancık Bel.)-1657|29757.0|
Çorum(Sungurlu/Sungurlu Bel.)-1662|32031.0|
Çorum(Uğurludağ/Uğurludağ Bel.)-1653|4044.0|
Denizli(Acıpayam/Acıpayam Bel.)-1694|55406.0|
Denizli(Babadağ/Babadağ Bel.)-1696|6424.0|
Denizli(Baklan/Baklan Bel.)-1697|5457.0|
Denizli(Bekilli/Bekilli Bel.)-1698|6565.0|
Denizli(Beyağaç/Beyağaç Bel.)-1699|6532.0|
Denizli(Bozkurt/Bozkurt Bel.)-1700|11000.0|
Denizli(Buldan/Buldan Bel.)-1701|26542.0|
Denizli(Çal/Çal Bel.)-1702|17919.0|
Denizli(Çameli/Çameli Bel.)-1703|17814.0|
Denizli(Çardak/Çardak Bel.)-1704|8781.0|
Denizli(Çivril/Çivril Bel.)-1688|59912.0|
Denizli(Güney/Güney Bel.)-1687|9573.0|
Denizli(Honaz/Honaz Bel.)-1705|34237.0|
Denizli(Kale/Kale Bel.)-1689|19388.0|
Denizli(Merkezefendi/Merkezefendi Bel.)-52401|340400.0|
Denizli(Pamukkale/Pamukkale Bel.)-1695|346047.0|
